timestamp,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering
2021-11-08,67566.828125,0.0648055609615578,1354.0,999.0,2125.697788800932,1.4756277695716395,0.0
2021-11-09,66971.828125,-0.0088450991822011,1387.0,996.0,1187.8645437739633,1.4361932227829848,0.0
2021-11-10,64995.23046875,-0.0299581654204441,1397.0,999.0,2727.773732974532,1.4302075876879026,0.0
2021-11-11,64949.9609375,-0.0006967481072823,1398.0,1000.0,3415.4914782639244,1.430615164520744,0.0
2021-11-12,64155.94140625,-0.0123004375187143,1344.0,997.0,2337.3332918424176,1.4836309523809523,0.0
2021-11-13,64469.52734375,0.004875963708276,1358.0,998.0,1975.9636655553104,1.4698085419734903,0.0
2021-11-14,65466.83984375,0.0153510846380697,1315.0,995.0,608.1989376943329,1.5133079847908746,0.0
2021-11-15,63557.87109375,-0.0295929058467159,1314.0,997.0,930.2733608962442,1.517503805175038,0.0
2021-11-16,60161.24609375,-0.0549224542515833,1374.0,1000.0,1220.5570118629785,1.455604075691412,0.0
2021-11-17,60368.01171875,0.0034309649222326,1358.0,999.0,1871.8633299261687,1.4712812960235642,0.0
2021-11-18,56942.13671875,-0.0584237504033087,1307.0,997.0,1349.8615816182723,1.5256312165263963,0.0
2021-11-19,58119.578125,0.0204669730463056,1356.0,997.0,3029.5379054924706,1.4705014749262535,0.0
2021-11-20,59697.1953125,0.0267824596180403,1313.0,997.0,1636.304068976417,1.5186595582635187,0.0
2021-11-21,58730.4765625,-0.0163262556388534,1377.0,999.0,674.946245351101,1.4509803921568627,0.0
2021-11-22,56289.2890625,-0.0424545144774484,1345.0,993.0,1305.1442975399218,1.4765799256505576,0.0
2021-11-23,57569.07421875,0.0224812481032117,1382.0,995.0,2212.6229911811397,1.4399421128798842,0.0
2021-11-24,56280.42578125,-0.0226387199646378,1353.0,999.0,2057.0884956452005,1.476718403547672,0.0
2021-11-25,57274.6796875,0.0175118381607806,1341.0,996.0,7358.507883731299,1.4854586129753915,0.0
