timestamp,realized_var,garch_var,garchx_var,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering,residual,anomaly_flag,anomaly
2024-07-14,0.0005176991565569,0.0007022103963006,0.0008530590664798,60787.79296875,0.0259278502630042,1469.0,979.0,649.635854539325,1.3328795098706605,0.0,-0.0003353599099229001,1,0
2024-07-15,0.0006722534192607,0.0007036491703165,0.0006902053810634,64870.15234375,0.0649986203949808,1428.0,970.0,644.206841024441,1.3585434173669468,0.0,-1.7951961802699975e-05,1,0
2024-07-16,0.0042248206532508,0.000719251159717,0.0007817337089281,65097.1484375,0.0034931297826741,1446.0,973.0,926.4778700431718,1.3457814661134164,0.0,0.0034430869443226996,1,0
2024-07-17,1.2201955678604806e-05,0.0010607766876773,0.0006798552848116,64118.79296875,-0.0151432424548243,1476.0,971.0,4008.880447732367,1.315718157181572,0.0,-0.0006676533291329952,1,0
2024-07-18,0.0002293177920455,0.0009811906784051,0.0007631671414507,63974.06640625,-0.0022597141603526,1495.0,976.0,1200.552622053541,1.305685618729097,0.0,-0.0005338493494052001,1,0
2024-07-19,5.106308086498056e-06,0.0009303915696522,0.0009954758478535,66710.15625,0.0418794201096357,1463.0,976.0,2101.041307468369,1.3342447026657551,0.0,-0.000990369539767002,1,0
2024-07-20,0.0017538858287193,0.0008634442657618,0.0008659550193957,67163.6484375,0.0067749463483313,1460.0,973.0,5191.664872101379,1.332876712328767,0.0,0.0008879308093236,1,0
2024-07-21,4.5899898022767614e-05,0.0009640866166396,0.0009326840890623,68154.5234375,0.0146453753701436,1488.0,973.0,723.3177600036753,1.3077956989247312,0.0,-0.0008867841910395323,1,0
2024-07-22,0.0002144870197324,0.000897878241165,0.0010559143009349,67585.25,-0.0083877666901113,1508.0,971.0,591.3517023545687,1.2877984084880636,0.0,-0.0008414272812025,1,0
2024-07-23,7.035463004774066e-05,0.0008536696204569,0.0007550503751782,65927.671875,-0.0248315035462844,1522.0,980.0,6822.400195400538,1.2877792378449409,0.0,-0.0006846957451304593,1,0
2024-07-24,0.0006166035683691,0.0008003024189326,0.0007273869857577,65372.1328125,-0.008462196557577,1484.0,975.0,2319.1702242710808,1.3140161725067383,0.0,-0.00011078341738859996,1,0
