timestamp,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering,volatility,volatility_7d,volatility_30d,vol_regime,volume_ma_7,volume_momentum,degree_density,network_activity,cluster
2017-03-16,1187.81005859375,-0.0507201660905209,1203.0,953.0,123750.92157283626,1.5843724023275143,0.0,0.0025725352482500264,0.0015333362420525117,0.0008518231746285927,3.020034350875332,282314.4473302652,0.4383442744184693,0.0,196067.5449025984,0
2017-03-20,1054.22998046875,0.0167294589542859,1182.0,954.0,66392.4218744978,1.614213197969543,0.0,0.0002798747969031367,0.003948226647838501,0.0016578401669230431,0.16881892626753353,195588.88302335204,0.33944885234899047,0.0,107171.52363497614,0
2017-03-21,1120.5400390625,0.0610001227253658,1203.0,963.0,79024.18434590292,1.600997506234414,0.0,0.003721014972509689,0.004473694814190623,0.0017805796683275927,2.089777300447695,173734.25473970437,0.45485666867653773,0.0,126517.52206999919,1
2017-04-02,1102.1700439453125,0.0198571067127053,1149.0,944.0,118336.11592078985,1.6431679721496957,0.0,0.0003943046869997659,0.001246821485526246,0.002376932467625899,0.1658880478811419,159853.97621163804,0.7402763367244566,0.0,194446.11562963558,0
2017-04-09,1187.8699951171875,0.010085493189349,1174.0,970.0,91125.45299578598,1.6524701873935264,0.0,0.00010171717287240505,0.0005947848537643874,0.002158315895202059,0.04712802843111268,159343.5806247481,0.5718802893628023,0.0,150582.09438826644,0
2017-04-12,1200.3699951171875,-0.0038580352329784,1171.0,954.0,116406.97884910686,1.6293766011955593,0.0,1.4884435858902698e-05,0.00041210332237492567,0.0020269839409534475,0.007343144441441107,147132.73912731465,0.7911697936132308,0.0,189670.8075526011,0
2017-04-14,1167.5400390625,-0.001489195149853,1256.0,979.0,108811.6755205061,1.5589171974522291,0.0,2.2177021943456992e-06,0.0001474233170707874,0.0020466007202217763,0.0010836027625874098,119807.77076383455,0.9082188477990799,0.0,169628.3922525087,0
2017-04-16,1182.93994140625,0.0088475202458422,1191.0,978.0,34376.410601366326,1.6423173803526447,0.0,7.827861450058762e-05,0.00014656978065944416,0.001768517738810101,0.0442622727399134,109960.71232539233,0.3126244808203926,0.0,56456.97660476283,0
2017-04-18,1211.6700439453125,0.0147659457402395,1197.0,978.0,31744.35641382378,1.6340852130325814,0.0,0.00021803315360369705,0.00015790886828380234,0.0011514094710921587,0.18936195947466347,77698.34956663098,0.40855895383725105,0.0,51872.98341306543,0
2017-04-19,1210.2900390625,-0.0011395770242774,1199.0,976.0,103902.12632474076,1.628023352793995,0.0,1.2986357942609342e-06,0.00015596803970313922,0.0011421235990551962,0.0011370361275567812,75911.9420631501,1.3687191171885185,0.0,169155.08806162965,0
2017-04-22,1231.7099609375,0.0078735996798791,1163.0,960.0,87363.08260919635,1.650902837489252,0.0,6.199357191899225e-05,0.00010215076574223273,0.0008812627548369773,0.07034629749042362,85131.53585377778,1.026212927242984,0.0,144227.96097133018,0
2017-04-26,1281.0799560546875,0.0122440466313271,1218.0,984.0,92645.87821674562,1.6157635467980296,0.0,0.0001499166779101125,0.0003223116185218996,0.0003433608756020377,0.43661549280259,126937.82571303833,0.7298524115749807,0.0,149693.8327837072,0
2017-04-27,1317.72998046875,0.0282071065591544,1198.0,969.0,96274.31585102252,1.6176961602671118,0.0,0.0007956408604394912,0.0004020688374384412,0.000369824268746765,2.151402511078313,119439.75034687741,0.8060492053225351,0.0,155742.59108454228,0
2017-05-18,1888.6500244140625,0.0265914355797294,1267.0,980.0,100516.33590441175,1.5469613259668509,0.0,0.0007071044461908986,0.001809551662732337,0.0009721851991815726,0.7273351279017307,174115.7386860104,0.5772960943276744,0.0,155494.8842720182,0
2017-05-19,1987.7099609375,0.0511209016296234,1325.0,984.0,92134.23169634255,1.4852830188679245,0.0,0.0026133465834256324,0.0014903475006887927,0.0010592534641026181,2.467158873669218,155527.9872240106,0.5923964769353021,0.0,136845.40979502047,0
2017-05-20,2084.72998046875,0.0476561384037523,1329.0,981.0,84529.30953026228,1.4762979683972912,0.0,0.002271107527557595,0.0015161173014150407,0.0011270457040870813,2.015097985220764,138983.2659291749,0.6081977493127694,0.0,124790.447929552,0
2017-05-21,2041.199951171875,-0.0211014948073895,1296.0,980.0,82034.2688859883,1.5123456790123455,0.0,0.00044527308310628606,0.0015790276593323788,0.00114079139026673,0.39031946322997424,130009.8101595036,0.630985221694762,0.0,124064.17208066132,0
2017-05-22,2173.39990234375,0.0627548704277387,1294.0,975.0,106534.6279684102,1.5069551777434311,0.0,0.003938173762402273,0.0019159911488576577,0.0012699973966161723,3.100930578988026,125846.6057019976,0.8465435152115441,0.0,160542.9092259659,1
2017-05-24,2443.639892578125,0.051740516883191,1337.0,984.0,103993.04055114515,1.4719521316379955,0.0,0.002677081087339773,0.002419500409854968,0.0014478709773820292,1.8489776569596985,109104.73686840442,0.9531487223746785,0.0,153072.77771477462,0
2017-05-26,2202.419921875,-0.0455152708126531,1349.0,985.0,89446.45793282191,1.4603409933283913,0.0,0.002071639877149151,0.002728600295676687,0.0016207208221054022,1.2782213006049872,115444.01711161472,0.7748037548480525,0.0,130622.32922732331,0
2017-05-27,2038.8699951171875,-0.0771609899138194,1354.0,970.0,101926.8739155378,1.4327917282127032,0.0,0.005953818364480538,0.003254701843808536,0.0017926600722401038,3.321219932700716,117929.38345236835,0.8643043059468385,0.0,146039.9818287617,1
2017-05-28,2155.800048828125,0.0557661765936385,1298.0,976.0,102621.30018282065,1.5038520801232669,0.0,0.0031098664518728744,0.0036353580393466206,0.0018962922640283417,1.6399721239522995,120870.3879233444,0.8490193664961407,0.0,154327.25574488903,1
2017-05-29,2255.610107421875,0.0452585869605073,1248.0,962.0,58847.98187637235,1.5416666666666667,0.0,0.0020483396936618018,0.003365381743812267,0.0019640301216382254,1.042926822300084,114058.00991019615,0.5159478227150066,0.0,90723.97205940739,0
